"wp_order_id","device_type","source_type","utm_source","utm_medium","utm_content","referrer","landing_page","session_count","session_pages","ip_address","user_agent"
"859837","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-sala-luceafarul-785205/","https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-sala-luceafarul-785205/","1","3","178.138.33.203","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"859840","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/altar-galati-uzina-pub-841449/","https://www.ambilet.ro/checkout/","1","1","92.86.16.242","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Safari/604.1 [FBAN/FBIOS;FBAV/555.0.0.36.63;FBBV/923840166;FBDV/iPhone14,5;FBMD/iPhone;FBSN/iOS;FBSV/26.3.1;FBSS/3;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/938228218;IABMV/1]"
"859848","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/adrian-bezna-si-sorin-poclitaru-art-rock-cafe-840536/","1","2","37.251.221.140","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.47 Mobile/15E148 Safari/604.1"
"859851","Mobile","utm","fb","paid","120241766694100345","http://m.facebook.com/","https://www.ambilet.ro/qfeelpitesti/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvP_J-oVlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAf96Uz55owuwvP28Kz4QuV50T4-fC3TZoiVZ7BkxnGiNYf8mBS1JSMdQSE4_aem_9T0NLIyOUA4aX0i4NiFgGg&utm_medium=paid&utm_source=fb&utm_id=120239602148900345&utm_content=120241766694100345&utm_term=120241766694080345&utm_campaign=120239602148900345","1","4","86.124.185.27","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22H340 Safari/604.1 [FBAN/FBIOS;FBAV/555.0.0.36.63;FBBV/923840166;FBDV/iPhone17,1;FBMD/iPhone;FBSN/iOS;FBSV/18.7.7;FBSS/3;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/938228218;IABMV/1]"
"859855","Mobile","utm","fb","paid","120240005865330637","http://m.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-focsani-822248/?fbclid=IwZXh0bgNhZW0BMABhZGlkAastpgmOIN1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR46nKegAZzEMnQ5AYFtmPrj-7CMe5xrv7yrZFlZg9sdtof5nz3F-FJAI6HtkA_aem_mUdlNbjXFbJBvkQ5VwdNNw&utm_medium=paid&utm_source=fb&utm_id=120240005865320637&utm_content=120240005865330637&utm_term=120240005865310637&utm_campaign=120240005865320637","4","3","86.120.194.13","Mozilla/5.0 (Linux; Android 14; SM-A528B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.86 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/556.0.0.60.64;IABMV/1;]"
"859858","Mobile","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/bilete/dixit-swing-steps-bucharest-trocadero-blues-nights-828489/","1","5","176.3.195.207","Mozilla/5.0 (Android 10; Mobile; rv:148.0) Gecko/148.0 Firefox/148.0"
"859860","Mobile","referral","lm.facebook.com","referral","/","https://lm.facebook.com/","https://www.ambilet.ro/bilete/folk-pe-deal-festival-2026/?fbclid=IwY2xjawRKyAlleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR46sdZPjKvSzQUMfbcL4OUScHiVW8Tu8vw6IViPYEoFfns4GOc2KKNwYCnAbQ_aem_1nRZ30Yg0Tth2Rv3cSJvOA","2","2","213.233.85.237","Mozilla/5.0 (Linux; Android 16; SM-F741B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.86 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/556.0.0.60.64;IABMV/1;]"
"859863","Mobile","typein","(direct)",NULL,NULL,"http://m.facebook.com/","https://www.ambilet.ro/bilete/rapunzel-by-qfeel-pitesti-846118/?fbclid=IwZXh0bgNhZW0BMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeoOR2EH2iI9gD1zOdLKsin1wPs7vo7F8M61s_avT8HkBMkB42V6rouTOVzNE_aem_9T0NLIyOUA4aX0i4NiFgGg","1","25","86.124.185.27","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22H340 Safari/604.1 [FBAN/FBIOS;FBAV/555.0.0.36.63;FBBV/923840166;FBDV/iPhone17,1;FBMD/iPhone;FBSN/iOS;FBSV/18.7.7;FBSS/3;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/938228218;IABMV/1]"
"859867","Mobile","utm","fb","paid","120240005865330637","https://l.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-focsani-822248/?fbclid=IwY2xjawRKySpleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR7GH0A2-GP016RaX1R-8B36DMF8D9MivjDzuWHsNaX-3R-i0N_P7n0S9cb5qw_aem_dk-hXXzX84v67eBeqM8pQQ&utm_medium=paid&utm_source=fb&utm_id=120240005865320637&utm_content=120240005865330637&utm_term=120240005865310637&utm_campaign=120240005865320637","4","25","86.120.194.13","Mozilla/5.0 (Linux; Android 14; SM-A528B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.86 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/556.0.0.60.64;IABMV/1;]"
"859870","Mobile","utm","fb","paid","120242207141970637","http://m.facebook.com/","https://www.ambilet.ro/bilete/trio-tangata-jazz-tango-bucuresti-832785/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvpozKPC1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEesNmYznZS7j0CLSMPqfeaOUlGVlM2a5J_KHiRSaYfyWBBuCXWlrTUJvNL35g_aem_hfS4iTW3Ld0MrkXDmQRJ4g&utm_medium=paid&utm_source=fb&utm_id=120242206496620637&utm_content=120242207141970637&utm_term=120242206496630637&utm_campaign=120242206496620637","1","6","2a02:2f0f:b301:e400:8495:e7df:a4b9:5eee","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Safari/604.1 [FBAN/FBIOS;FBAV/555.0.0.36.63;FBBV/923840166;FBDV/iPhone14,4;FBMD/iPhone;FBSN/iOS;FBSV/26.3.1;FBSS/3;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/938228218;IABMV/1]"
"859873","Desktop","referral","l.facebook.com","referral","/","https://l.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-iasi-792149/?fbclid=IwY2xjawRKzZxleHRuA2FlbQMxMDAAYnJpZBExZ2c4WGpSZ2k5cWpiVVdqMHNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR7FWcva10edlhrZWbNyA256mmBpLFOKP0eDv6bFcB9nDjxEipKSn9c8mtKwag_aem_yRr11wdLaas0_NvORKww8w","1","3","2a02:2f00:c30c:7000:78a6:475d:2785:b22d","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"859875","Mobile","utm","fb","paid","120242207141970637","http://m.facebook.com/","https://www.ambilet.ro/bilete/trio-tangata-jazz-tango-bucuresti-832785/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvpozKPC1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEesNmYznZS7j0CLSMPqfeaOUlGVlM2a5J_KHiRSaYfyWBBuCXWlrTUJvNL35g_aem_hfS4iTW3Ld0MrkXDmQRJ4g&utm_medium=paid&utm_source=fb&utm_id=120242206496620637&utm_content=120242207141970637&utm_term=120242206496630637&utm_campaign=120242206496620637","1","24","2a02:2f0f:b301:e400:8495:e7df:a4b9:5eee","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Safari/604.1 [FBAN/FBIOS;FBAV/555.0.0.36.63;FBBV/923840166;FBDV/iPhone14,4;FBMD/iPhone;FBSN/iOS;FBSV/26.3.1;FBSS/3;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/938228218;IABMV/1]"
"859878","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/dixit-swing-steps-bucharest-trocadero-blues-nights-828489/","https://www.ambilet.ro/bilete/dixit-swing-steps-bucharest-trocadero-blues-nights-828489/","1","2","2a09:bac2:5047:280a::3fd:50","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"859880","Mobile","utm","ig","paid","6926185714092","https://www.ambilet.ro/bilete/wacken-warm-up-party-one-stage-one-party/?utm_medium=paid&utm_source=ig&utm_id=6926185714292&utm_content=6926185714092&utm_term=6926185715292&utm_campaign=6926185714292&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTKD7vgRzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaeBHpDOdyCD49Lt_Ac9yZIeUFJYXbwb8FKAYYxe8Y_VNnMJZQrLfAUEfV20bw_aem_TAveIWEY0E__L9onLhRkIg","https://www.ambilet.ro/bilete/wacken-warm-up-party-one-stage-one-party/?utm_medium=paid&utm_source=ig&utm_id=6926185714292&utm_content=6926185714092&utm_term=6926185715292&utm_campaign=6926185714292&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTKD7vgRzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaeBHpDOdyCD49Lt_Ac9yZIeUFJYXbwb8FKAYYxe8Y_VNnMJZQrLfAUEfV20bw_aem_TAveIWEY0E__L9onLhRkIg","1","9","213.233.108.61","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"859883","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/cantec-soptit-reghin-826946/","1","4","93.122.248.98","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"859884","Mobile","utm","fb","paid","120242207141970637","http://m.facebook.com/","https://www.ambilet.ro/bilete/trio-tangata-jazz-tango-bucuresti-832785/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvpozKPC1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEesNmYznZS7j0CLSMPqfeaOUlGVlM2a5J_KHiRSaYfyWBBuCXWlrTUJvNL35g_aem_hfS4iTW3Ld0MrkXDmQRJ4g&utm_medium=paid&utm_source=fb&utm_id=120242206496620637&utm_content=120242207141970637&utm_term=120242206496630637&utm_campaign=120242206496620637","1","37","2a02:2f0f:b301:e400:8495:e7df:a4b9:5eee","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Safari/604.1 [FBAN/FBIOS;FBAV/555.0.0.36.63;FBBV/923840166;FBDV/iPhone14,4;FBMD/iPhone;FBSN/iOS;FBSV/26.3.1;FBSS/3;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/938228218;IABMV/1]"
"859890","Mobile","utm","fb","paid","120242207141970637","http://m.facebook.com/","https://www.ambilet.ro/bilete/trio-tangata-jazz-tango-bucuresti-832785/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvpozKPC1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEesNmYznZS7j0CLSMPqfeaOUlGVlM2a5J_KHiRSaYfyWBBuCXWlrTUJvNL35g_aem_hfS4iTW3Ld0MrkXDmQRJ4g&utm_medium=paid&utm_source=fb&utm_id=120242206496620637&utm_content=120242207141970637&utm_term=120242206496630637&utm_campaign=120242206496620637","1","45","2a02:2f0f:b301:e400:8495:e7df:a4b9:5eee","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Safari/604.1 [FBAN/FBIOS;FBAV/555.0.0.36.63;FBBV/923840166;FBDV/iPhone14,4;FBMD/iPhone;FBSN/iOS;FBSV/26.3.1;FBSS/3;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/938228218;IABMV/1]"
"859893","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/room-for-three-jazzings-acaju-848495/?fbclid=Iwb21leARK10ljbGNrBErXFmV4dG4DYWVtAjExAHNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHmc73bvXgsCOlN-oc6EhzDrKxJs8m--Ds4jBtjdte7Ueo0Fp3jwTJUYO_9BV_aem_RqVPLZF0Oi5X6OAlygF3bg","https://www.ambilet.ro/bilete/room-for-three-jazzings-acaju-848495/?fbclid=Iwb21leARK10ljbGNrBErXFmV4dG4DYWVtAjExAHNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHmc73bvXgsCOlN-oc6EhzDrKxJs8m--Ds4jBtjdte7Ueo0Fp3jwTJUYO_9BV_aem_RqVPLZF0Oi5X6OAlygF3bg","1","6","86.125.182.45","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"859897","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/doomnezeu-control-club-842852/","https://www.ambilet.ro/bilete/doomnezeu-control-club-842852/","1","2","62.217.234.231","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"859902","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/wacken-warm-up-party-one-stage-one-party/","1","2","37.251.222.34","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36"
"859904","Desktop","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/","1","5","89.47.250.20","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"859908","Desktop","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/","https://www.ambilet.ro/","1","7","91.239.123.200","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"859911","Desktop","referral","l.facebook.com","referral","/","https://l.facebook.com/","https://www.ambilet.ro/bilete/cluj-folk-fest-2026-editia-6/?fbclid=IwY2xjawRK3qpleHRuA2FlbQIxMABicmlkETBycFhsSVpmSWIyOTZ6emZOc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHr01N9lDMw70XAs46Yk6T6g-eBmqC2uchyQy6uzu_eIh2HoHPmm6_p8dT67X_aem_9JfMx0cTg-dvpnw1Kc1d3g","1","8","5.13.228.145","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Avast/144.0.0.0"
"859913","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/doomnezeu-rockstadt-842860/","https://www.ambilet.ro/bilete/doomnezeu-rockstadt-842860/","1","2","84.232.149.77","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"859915","Mobile","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/bilete/catalin-stepa-aurelian-epuras-porto-arte-840164/?fbclid=Iwb21leARK3MJjbGNrBErbsWV4dG4DYWVtAjExAHNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHmkAVwgf0qhC6ZmXdDa4Dw68IRMciftxdwm0KaZSYhHhd-pYiYc7yN1erdrh_aem_hsUP6hZmhkbbwyGIRCLcFQ","1","4","82.77.193.187","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36"
"859919","Desktop","referral","bing.com","referral","/","https://www.bing.com/","https://www.ambilet.ro/","1","5","89.35.192.253","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0"
"859922","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/doomnezeu-control-club-842852/","https://www.ambilet.ro/checkout/","1","2","213.233.104.52","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36"
"859926","Mobile","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/","1","4","188.25.225.70","Mozilla/5.0 (Android 16; Mobile; rv:149.0) Gecko/149.0 Firefox/149.0"
"859928","Desktop","utm","fb","paid","120240005218820637","https://www.ambilet.ro/bilete/when-violin-metavivaldi-ateneul-roman-769872/?utm_source=fb&utm_medium=paid&utm_campaign=Concert_Sales_Ateneu_30+iun+2026_700&ad=Ciocarlia+Ateneu&utm_id=120237899345490637&utm_content=120240005218820637&utm_term=120237899345480637&fbclid=IwY2xjawRKJ8ZleHRuA2FlbQEwAGFkaWQBqy9O3SnT7XNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR6M1-cYLmRzP4vT76lQf_2d4bT_YijhQUBKsgcGoetRqjeEWjNwVhXSqHcweQ_aem_FkxvFfF-1J2S4lpHeL4x5w","https://www.ambilet.ro/bilete/when-violin-metavivaldi-ateneul-roman-769872/?utm_source=fb&utm_medium=paid&utm_campaign=Concert_Sales_Ateneu_30+iun+2026_700&ad=Ciocarlia+Ateneu&utm_id=120237899345490637&utm_content=120240005218820637&utm_term=120237899345480637&fbclid=IwY2xjawRKJ8ZleHRuA2FlbQEwAGFkaWQBqy9O3SnT7XNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR6M1-cYLmRzP4vT76lQf_2d4bT_YijhQUBKsgcGoetRqjeEWjNwVhXSqHcweQ_aem_FkxvFfF-1J2S4lpHeL4x5w","9","2","2a02:2f00:2001:f200:29b0:eedc:4d9f:99d0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"859931","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/krypton-kryptonmagica-the-pub-trocadero-834009/","1","5","213.233.110.232","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"859938","Mobile","referral","m.facebook.com","referral","/","http://m.facebook.com/","https://www.ambilet.ro/bilete/sukar-nation-legend-pub-iasi-834794/","1","5","2a02:2f0e:6316:ba00:b594:ad40:159c:e7ae","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Safari/604.1 [FBAN/FBIOS;FBAV/555.0.0.36.63;FBBV/923840166;FBDV/iPhone16,2;FBMD/iPhone;FBSN/iOS;FBSV/26.3.1;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5;FBRV/937924285;IABMV/1]"
"859941","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/krypton-kryptonmagica-the-pub-trocadero-834009/","1","13","213.233.110.232","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"859947",NULL,"admin",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"860049","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/arkona-e-an-na/","1","5","82.77.154.212","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"860052","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/qfeel/","https://www.ambilet.ro/qfeel/","1","4","2a09:bac2:504e:1f5::32:128","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1"
"860069","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/antract-oldies-pub-858108/?fbclid=Iwb21leARK5-9jbGNrBErn52V4dG4DYWVtAjExAHNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHr9b-FOFr6ROJqYodsl6GHesCDS0oPGh0BYrdiqwKEIE3P7zWlNJz7dCZX_c_aem_U8BXTs1Y5C6XrpKOULZisA","https://www.ambilet.ro/bilete/antract-oldies-pub-858108/?fbclid=Iwb21leARK5-9jbGNrBErn52V4dG4DYWVtAjExAHNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHr9b-FOFr6ROJqYodsl6GHesCDS0oPGh0BYrdiqwKEIE3P7zWlNJz7dCZX_c_aem_U8BXTs1Y5C6XrpKOULZisA","1","3","82.78.129.67","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36"
"860083","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/dirty-shirt-sibiu-758530/","1","6","82.77.77.176","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"860086","Mobile","utm","fb","paid","120241632982010345","http://m.facebook.com/","https://www.ambilet.ro/qfeel/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvwrPuAGlzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR73-_Q6zIjlydBpWx2Dlp7g_CflJmySC1w2NJhynesKWTAUbiT5NsyuoQVemQ_aem_nTGJtndux7i8OxMlEp5m9A&utm_medium=paid&utm_source=fb&utm_id=120239202811670345&utm_content=120241632982010345&utm_term=120241632981940345&utm_campaign=120239202811670345","12","12","2a02:2f02:707:b600:8265:56ef:10ae:78c5","Mozilla/5.0 (Linux; Android 16; SM-S911B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.86 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/556.0.0.60.64;IABMV/1;]"
"860089","Desktop","referral","salaluceafarul.ro","referral","/","https://salaluceafarul.ro/","https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-salaluceafarul-845570/","1","5","136.255.107.180","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0"
"860093","Mobile","referral","lm.facebook.com","referral","/","https://lm.facebook.com/","https://www.ambilet.ro/bilete/noi-vrem-sa-fim-trimbulinzi-baia-mare-849592/?fbclid=IwY2xjawRK9GxleHRuA2FlbQMxMDAAc3J0YwZhcHBfaWQMMzUwNjg1NTMxNzI4AAEeufmu7tGHQA77bpCNW3jRD1R_T860-tRiwky4IWvJbwfSXUm-hnl9gnCv2yw_aem_U6IbY-0hzAIYR2Hrj9ORRA","2","2","188.27.147.167","Mozilla/5.0 (Linux; Android 16; SM-A566B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.177 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/556.0.0.60.64;IABMV/1;]"
"860096",NULL,"admin",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"860197","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/","https://www.ambilet.ro/","1","3","213.233.88.39","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"860199","Mobile","referral","m.facebook.com","referral","/","http://m.facebook.com/","https://www.ambilet.ro/bilete/funkorporation-szimpla-860067/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQKNjYyODU2ODM3OQABHiOhpv-tWUib55hS5mdeaIS5RxloNzPUD7WqkdE_QOetd7Qar_3Ap54sFP_l_aem_d9vtNueA-MHClhbFJCWn7A","1","2","86.120.101.93","Mozilla/5.0 (iPhone; CPU iPhone OS 26_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23B85 Safari/604.1 [FBAN/FBIOS;FBAV/555.0.0.36.63;FBBV/923840166;FBDV/iPhone14,7;FBMD/iPhone;FBSN/iOS;FBSV/26.1;FBSS/3;FBID/phone;FBLC/hu_HU;FBOP/5;FBRV/938228218;IABMV/1]"
"860202","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/civic-rebels-rockwave-tavern-baia-mare-837115/?fbclid=IwdGRjcARKy1BjbGNrBC30smV4dG4DYWVtAjExAHNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHtyOFlydG3-zKFEojuf6XDZAWWiuADe1nuVYRA25aczMp6VexCSSBIzOhzhb_aem_u_5k9znv0bczvEfZV5hU5w","https://www.ambilet.ro/checkout/","1","1","188.27.147.81","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22H340 Safari/604.1 [FBAN/FBIOS;FBAV/555.0.0.36.63;FBBV/923840166;FBDV/iPhone14,7;FBMD/iPhone;FBSN/iOS;FBSV/18.7.7;FBSS/3;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/938228218;IABMV/1]"
"860204","Mobile","referral","lm.facebook.com","referral","/","https://lm.facebook.com/","https://www.ambilet.ro/bilete/doomnezeu-republic-hub-842807/?fbclid=IwY2xjawRK96ZleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR7sD32CxUK9Hrh1benGyWDg6fiF4_OozkkKliHrI8C6Dsc9CanHtnmjGBRewQ_aem_BzGJdRs5s3t-dVeRplOCog","4","2","82.78.128.191","Mozilla/5.0 (Linux; Android 13; SM-A715F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.86 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/556.0.0.60.64;IABMV/1;]"
